Date,Price,Change,PercentChange,dummy,
1968/12/31,47.3,0.1,0.211864407,1,
1968/11/30,47.2,0,0,0,
1968/10/31,47.2,0.4,0.854700855,1,
1968/9/30,46.8,0.5,1.079913607,1,
1968/8/31,46.3,-0.2,-0.430107527,0,
1968/7/31,46.5,0.1,0.215517241,1,
1968/6/30,46.4,0.2,0.432900433,1,
1968/5/31,46.2,0.4,0.873362445,1,
1968/4/30,45.8,0.1,0.218818381,1,
1968/3/31,45.7,0.1,0.219298246,1,
1968/2/29,45.6,0.2,0.440528634,1,
1968/1/31,45.4,0.1,0.220750552,1,
1967/12/31,45.3,0.4,0.890868597,1,
1967/11/30,44.9,0.3,0.67264574,1,
1967/10/31,44.6,0.2,0.45045045,1,
1967/9/30,44.4,0.1,0.225733634,1,
1967/8/31,44.3,0.5,1.141552511,1,
1967/7/31,43.8,0.2,0.458715596,1,
1967/6/30,43.6,0.3,0.692840647,1,
1967/5/31,43.3,0.4,0.932400932,1,
1967/4/30,42.9,0.1,0.23364486,1,
1967/3/31,42.8,0.3,0.705882353,1,
1967/2/28,42.5,-0.2,-0.468384075,0,
1967/1/31,42.7,0.2,0.470588235,1,
1966/12/31,42.5,0,0,0,
1966/11/30,42.5,-0.1,-0.234741784,0,
1966/10/31,42.6,0,0,0,
1966/9/30,42.6,-0.1,-0.234192037,0,
1966/8/31,42.7,-0.1,-0.23364486,0,
1966/7/31,42.8,-0.1,-0.233100233,0,
1966/6/30,42.9,-0.1,-0.23255814,0,
1966/5/31,43,-0.2,-0.462962963,0,
1966/4/30,43.2,0.2,0.465116279,1,
1966/3/31,43,0.4,0.938967136,1,
1966/2/28,42.6,0.2,0.471698113,1,
1966/1/31,42.4,0.2,0.473933649,1,
1965/12/31,42.2,0.4,0.956937799,1,
1965/11/30,41.8,0.4,0.966183575,1,
1965/10/31,41.4,0.4,0.975609756,1,
1965/9/30,41,0.4,0.985221675,1,
1965/8/31,40.6,0.1,0.24691358,1,
1965/7/31,40.5,0.2,0.496277916,1,
1965/6/30,40.3,0.2,0.498753117,1,
1965/5/31,40.1,0.2,0.501253133,1,
1965/4/30,39.9,0.2,0.503778338,1,
1965/3/31,39.7,0.4,1.017811705,1,
1965/2/28,39.3,0.1,0.255102041,1,
1965/1/31,39.2,0.4,1.030927835,1,
1964/12/31,38.8,0.3,0.779220779,1,
1964/11/30,38.5,0.3,0.785340314,1,
1964/10/31,38.2,0.1,0.262467192,1,
1964/9/30,38.1,0.3,0.793650794,1,
1964/8/31,37.8,0.3,0.8,1,
1964/7/31,37.5,0.3,0.806451613,1,
1964/6/30,37.2,0.2,0.540540541,1,
1964/5/31,37,0.3,0.817438692,1,
1964/4/30,36.7,0.3,0.824175824,1,
1964/3/31,36.4,0.2,0.552486188,1,
1964/2/29,36.2,0.3,0.835654596,1,
1964/1/31,35.9,0.2,0.56022409,1,
1963/12/31,35.7,0.2,0.563380282,1,
1963/11/30,35.5,0.2,0.566572238,1,
1963/10/31,35.3,0.2,0.56980057,1,
1963/9/30,35.1,0.4,1.152737752,1,
1963/8/31,34.7,0.1,0.289017341,1,
1963/7/31,34.6,0.2,0.581395349,1,
1963/6/30,34.4,0.1,0.29154519,1,
1963/5/31,34.3,0.3,0.882352941,1,
1963/4/30,34,0.3,0.890207715,1,
1963/3/31,33.7,0.3,0.898203593,1,
1963/2/28,33.4,0.3,0.906344411,1,
1963/1/31,33.1,0.3,0.914634146,1,
1962/12/31,32.8,0.1,0.305810398,1,
1962/11/30,32.7,0.4,1.238390093,1,
1962/10/31,32.3,0.1,0.310559006,1,
1962/9/30,32.2,0.1,0.31152648,1,
1962/8/31,32.1,0.1,0.3125,1,
1962/7/31,32,0.3,0.94637224,1,
1962/6/30,31.7,-0.1,-0.314465409,0,
1962/5/31,31.8,0,0,0,
1962/4/30,31.8,0.2,0.632911392,1,
1962/3/31,31.6,0.1,0.317460317,1,
1962/2/28,31.5,0.4,1.286173633,1,
1962/1/31,31.1,0,0,0,
1961/12/31,31.1,0.3,0.974025974,1,
1961/11/30,30.8,0.4,1.315789474,1,
1961/10/31,30.4,0.4,1.333333333,1,
1961/9/30,30,0,0,0,
1961/8/31,30,0.5,1.694915254,1,
1961/7/31,29.5,0.2,0.682593857,1,
1961/6/30,29.3,0.3,1.034482759,1,
1961/5/31,29,0.3,1.045296167,1,
1961/4/30,28.7,0.3,1.056338028,1,
1961/3/31,28.4,0.4,1.428571429,1,
1961/2/28,28,0.1,0.358422939,1,
1961/1/31,27.9,0.2,0.722021661,1,
1960/12/31,27.7,0,0,0,
1960/11/30,27.7,0,0,0,
1960/10/31,27.7,0,0,0,
1960/9/30,27.7,0,0,0,
1960/8/31,27.7,0.2,0.727272727,1,
1960/7/31,27.5,0,0,0,
1960/6/30,27.5,0,0,0,
1960/5/31,27.5,0,0,0,
1960/4/30,27.5,0.2,0.732600733,1,
1960/3/31,27.3,-0.2,-0.727272727,0,
1960/2/29,27.5,0,0,0,
1960/1/31,27.5,0.1,0.364963504,1,
1959/12/31,27.4,0.5,1.858736059,1,
1959/11/30,26.9,-0.1,-0.37037037,0,
1959/10/31,27,-0.1,-0.36900369,0,
1959/9/30,27.1,0,0,0,
1959/8/31,27.1,-0.1,-0.367647059,0,
1959/7/31,27.2,0.1,0.36900369,1,
1959/6/30,27.1,0.1,0.37037037,1,
1959/5/31,27,0.2,0.746268657,1,
1959/4/30,26.8,0.1,0.374531835,1,
1959/3/31,26.7,0.4,1.520912548,1,
1959/2/28,26.3,0.4,1.544401544,1,
1959/1/31,25.9,,,1,
